time,d1,d2,d3,x,y,z
2025-04-25 20:35:48,223,161,252,174.7,61.89,172.22
2025-04-25 20:35:48,246,161,252,225.4,78.79,138.44
2025-04-25 20:35:50,399,366,221,173.44,346.59,183.94
2025-04-25 20:35:51,427,342,414,353.6,88.8,275.55
2025-04-25 20:35:52,283,248,97,146.19,269.47,63.13
2025-04-25 20:35:52,405,295,388,408.33,85.49,123.21
2025-04-25 20:35:53,405,295,426,408.33,16.3,149.07
2025-04-25 20:35:53,413,295,426,437.6,26.05,63.85
2025-04-25 20:35:53,377,280,374,349.79,70.1,195.92
2025-04-25 20:35:53,377,314,374,257.14,85.55,303.66
2025-04-25 20:35:53,377,314,224,257.14,291.17,121.44
2025-04-25 20:35:55,212,235,33,11.41,235.17,55.93
2025-04-25 20:35:56,450,448,442,67.98,127.87,457.63
2025-04-25 20:35:56,450,367,442,363.3,78.65,303.69
2025-04-25 20:35:56,450,367,406,363.3,146.75,277.27
2025-04-25 20:35:57,424,367,406,262.11,113.02,353.04
2025-04-25 20:35:57,426,330,358,386.4,178.5,163.61
2025-04-25 20:35:57,66,122,169,2.13,59.68,75.17
2025-04-25 20:35:58,333,289,325,185.03,104.46,294.31
2025-04-25 20:35:59,273,284,94,31.72,277.28,117.97
2025-04-25 20:35:59,273,284,349,31.72,10.06,301.17
2025-04-25 20:36:00,296,287,182,84.11,237.09,207.34
2025-04-25 20:36:02,194,221,168,6.56,145.1,170.53
2025-04-25 20:36:07,370,378,197,33.07,343.8,201.76
2025-04-25 20:36:08,93,39,161,103.2,61.65,26.04
2025-04-25 20:36:10,282,246,241,148.2,148.43,230.97
2025-04-25 20:36:10,378,384,227,39.45,325.96,242.2
2025-04-25 20:36:14,220,162,160,166.82,150.53,109.6
2025-04-25 20:36:14,168,168,145,60,131.21,135.61
2025-04-25 20:36:16,186,167,157,92.7,132.23,143.45
2025-04-25 20:36:19,403,350,362,239.54,153.88,326.24
2025-04-25 20:36:20,182,199,115,28.76,168.37,125.57
2025-04-25 20:36:20,426,437,395,17.7,177.28,419.75
2025-04-25 20:36:22,219,148,264,186.32,41.37,159.92
2025-04-25 20:36:22,219,148,218,186.32,93.32,136.3
2025-04-25 20:36:22,123,148,218,25.52,39.72,145.53
2025-04-25 20:36:23,395,317,317,310.9,196.97,212.53
2025-04-25 20:36:23,395,317,320,310.9,192.61,216.49
2025-04-25 20:36:24,206,174,272,118.67,29.58,201.84
2025-04-25 20:36:25,289,208,223,247.99,160.65,120.23
2025-04-25 20:36:25,289,195,223,273.07,156.47,52.08
2025-04-25 20:36:25,289,195,262,273.07,112.19,120.87
2025-04-25 20:36:26,84,91,186,53.15,44.35,90.58
2025-04-25 20:36:26,267,192,208,222.19,152.06,125.37
2025-04-25 20:36:27,402,411,210,27.26,387.59,188.83
2025-04-25 20:36:27,187,149,143,122.7,138.63,113.2
2025-04-25 20:36:27,141,149,143,48.33,113.84,118.09
2025-04-25 20:36:28,219,188,287,120.32,23.1,216.77
2025-04-25 20:36:28,219,188,204,120.32,118.37,183.06
2025-04-25 20:36:28,218,188,204,118.25,117.68,183.5
2025-04-25 20:36:28,381,330,236,223.84,290.54,185.49
2025-04-25 20:36:28,381,273,354,381.3,104.5,112.3
2025-04-25 20:36:29,364,273,264,324.28,212.62,69.8
2025-04-25 20:36:29,319,273,264,184.97,166.18,244.89
2025-04-25 20:36:32,365,299,294,259.1,186.5,232.61
2025-04-25 20:36:32,380,338,238,196.15,291.22,211.7
2025-04-25 20:36:32,377,338,238,185.94,287.81,219.64
2025-04-25 20:36:33,76,39,199,86.98,22.99,56.05
2025-04-25 20:36:34,411,303,435,408.3,9.98,166.35
2025-04-25 20:36:34,319,303,298,105.47,135.37,303.89
2025-04-25 20:36:35,305,187,321,331.4,45.23,18.79
2025-04-25 20:36:36,320,292,210,138.4,235.47,218.85
2025-04-25 20:36:38,229,165,296,181.07,11.5,184.83
2025-04-25 20:36:38,128,113,219,78.81,33.04,132.9
2025-04-25 20:36:39,407,350,424,254.04,49.44,352.12
2025-04-25 20:36:41,417,321,430,379.2,35.57,233.99
2025-04-25 20:36:42,331,345,113,17.07,349.39,89.2
2025-04-25 20:36:42,331,250,275,276.34,154.98,173.03
2025-04-25 20:36:48,388,394,326,38.95,216.82,355.24
2025-04-25 20:36:48,388,394,330,38.95,210.85,358.82
2025-04-25 20:36:49,388,371,341,118.01,180.92,357.86
2025-04-25 20:36:49,388,402,341,10.42,198.85,367.52
2025-04-25 20:36:49,388,402,256,10.42,315.2,274.35
2025-04-25 20:36:49,408,402,256,81.75,338.98,265.06
2025-04-25 20:36:50,342,267,376,269.06,23.38,255.82
2025-04-25 20:36:51,371,369,155,66.67,375.92,122.63
2025-04-25 20:36:53,398,328,285,289.25,250.04,192.35
2025-04-25 20:36:53,292,255,289,153.58,101.74,264.09
2025-04-25 20:36:54,123,52,168,129.52,68.84,43.52
2025-04-25 20:36:54,37,52,168,50.69,42.56,10.4
2025-04-25 20:36:55,155,101,115,131.1,128.98,20.03
2025-04-25 20:36:56,373,259,361,388.7,78.4,71.94
2025-04-25 20:36:59,270,248,185,112.98,195.7,197.32
2025-04-25 20:37:00,235,228,226,75.25,120.56,223.67
2025-04-25 20:37:00,172,184,73,39.2,179.71,83.5
2025-04-25 20:37:01,89,83,153,65.8,72.1,68.07
2025-04-25 20:37:02,148,108,100,112.67,135.36,25.87
2025-04-25 20:37:02,148,108,256,112.67,0.16,137.8
2025-04-25 20:37:03,91,108,212,41.65,24.88,110.85
2025-04-25 20:37:03,129,44,235,142.52,5.95,70.24
2025-04-25 20:37:04,300,252,142,182.4,258.18,94.74
2025-04-25 20:37:05,260,213,137,164.38,213.04,108.13
2025-04-25 20:37:06,126,127,135,58.7,107.53,96.58
2025-04-25 20:37:08,321,335,88,18.23,347.95,42.38
2025-04-25 20:37:09,366,382,242,6.13,294.88,264.25
2025-04-25 20:37:09,390,346,284,205.93,251.1,266.34
2025-04-25 20:37:09,58,66,211,53.87,9.49,68.94
2025-04-25 20:37:10,273,227,214,167.33,162.68,193.25
2025-04-25 20:37:11,176,181,214,51.31,79.16,183.13
2025-04-25 20:37:11,247,205,198,149.6,149.95,178.5
2025-04-25 20:37:12,424,435,396,17.88,171.69,419.9
2025-04-25 20:37:13,417,412,390,78.52,159.02,410.31
2025-04-25 20:37:13,417,412,337,78.52,245.91,364.92
2025-04-25 20:37:14,272,285,50,26.58,295.58,55.95
2025-04-25 20:37:15,96,123,139,28.61,92.14,81.04
2025-04-25 20:37:16,345,312,355,158.59,81.07,330
2025-04-25 20:37:18,171,188,161,30.32,126.45,153.27
2025-04-25 20:37:18,171,188,227,30.32,64.85,187.82
2025-04-25 20:37:23,117,32,175,134.02,58.46,15.15
2025-04-25 20:37:24,93,135,118,9.6,107.62,58.78
2025-04-25 20:37:24,133,145,99,43.1,136.83,77.38
2025-04-25 20:37:25,405,385,281,130.83,294.24,292.45
2025-04-25 20:37:27,309,228,301,261.49,90.92,195.65
2025-04-25 20:37:27,309,228,196,261.49,212.76,35.74
2025-04-25 20:37:27,402,338,239,273.33,315.83,110.3
2025-04-25 20:37:27,272,287,239,21.31,159.04,255.85
2025-04-25 20:37:28,272,287,59,21.31,293.29,68.79
2025-04-25 20:37:28,218,190,270,114.6,44.87,215.31
2025-04-25 20:37:30,385,298,260,329.34,252.04,15.46
2025-04-25 20:37:31,218,161,218,164.26,95.96,159.1
2025-04-25 20:37:31,218,161,174,164.26,137.39,125.08
2025-04-25 20:37:34,378,369,164,90.26,376.68,128.17
2025-04-25 20:37:35,350,343,370,81.96,77.17,362.94
2025-04-25 20:37:35,367,343,370,137,95.52,360.16
2025-04-25 20:37:36,361,328,247,162.99,254.82,247.76
2025-04-25 20:37:36,372,328,247,199.33,266.93,224.98
2025-04-25 20:37:37,240,164,306,206.93,5.52,173.34
2025-04-25 20:37:38,250,246,63,69.27,257.1,86.6
2025-04-25 20:37:39,420,338,313,339.48,243.53,167.17
2025-04-25 20:37:40,56,95,140,25.71,74.25,34.96
2025-04-25 20:37:40,193,165,140,108.77,148.6,125.77
2025-04-25 20:37:41,151,134,225,84.44,42.04,154.48
2025-04-25 20:37:43,202,214,261,36.2,53.01,222.94
2025-04-25 20:37:43,372,331,282,190.35,225.48,273
2025-04-25 20:37:44,377,380,361,49.79,141.64,378.3
2025-04-25 20:37:44,377,365,361,100.1,133.25,371.31
2025-04-25 20:37:45,377,365,166,100.1,371.72,132.11
2025-04-25 20:37:45,343,343,111,60,361.77,68.22
2025-04-25 20:37:45,343,343,290,60,189.85,315.41
2025-04-25 20:37:45,421,343,290,327.8,279.12,134.32
2025-04-25 20:37:45,421,430,290,25.84,329.45,306.92
2025-04-25 20:37:47,253,274,253,8.64,121.89,255.26
2025-04-25 20:37:48,335,342,140,38.5,334.26,141.47
2025-04-25 20:37:48,365,353,311,98.9,189.65,332.08
2025-04-25 20:37:48,365,310,222,228.44,278.01,162.94
2025-04-25 20:37:50,195,123,254,173.4,31.87,139.79
2025-04-25 20:37:51,283,259,126,120.2,256.7,132.76
2025-04-25 20:37:51,283,259,238,120.2,157.77,242.14
2025-04-25 20:37:51,236,259,238,6.81,119.97,237.31
2025-04-25 20:37:51,236,257,206,11.61,152.77,217.44
2025-04-25 20:37:51,375,385,178,25.83,370.61,161.26
2025-04-25 20:37:52,431,388,374,217.49,189.8,359.44
2025-04-25 20:37:53,373,335,163,181.6,353.82,65.15
2025-04-25 20:37:53,373,335,395,181.6,55.12,355.52
2025-04-25 20:37:53,227,221,104,72.7,211.41,126.76
2025-04-25 20:37:53,227,235,104,42.6,216.43,131.88
2025-04-25 20:37:53,227,235,94,42.6,221.8,122.63
2025-04-25 20:37:54,56,90,171,30.82,49.44,63.26
2025-04-25 20:37:54,111,90,171,82.84,66.78,92.52
2025-04-25 20:37:54,111,81,171,91.5,65.33,85.09
2025-04-25 20:37:54,111,81,115,91.5,105.7,18.34
2025-04-25 20:37:55,268,234,173,139.62,199.22,172.11
2025-04-25 20:37:55,268,234,236,139.62,137.66,224.41
2025-04-25 20:37:56,419,309,395,421.17,96.84,121.83
2025-04-25 20:37:56,419,403,288,118.8,312.86,299.34
2025-04-25 20:37:57,364,287,370,288.11,65.39,260.67
2025-04-25 20:37:58,108,72,203,96,33.91,93.16
2025-04-25 20:38:00,75,78,226,57.34,0.21,87.96
2025-04-25 20:38:01,395,357,385,188.57,109.41,364.83
2025-04-25 20:38:02,221,115,257,234.9,43.83,76.82
2025-04-25 20:38:05,196,196,205,60,104.69,191.09
2025-04-25 20:38:05,224,227,205,53.61,133.75,209.17
2025-04-25 20:38:05,224,227,149,53.61,182.05,168.81
2025-04-25 20:38:08,419,406,271,107.94,336.59,276.87
2025-04-25 20:38:08,419,406,365,107.94,200.29,387.08
2025-04-25 20:38:08,419,316,365,401.19,151.42,133.12
2025-04-25 20:38:10,41,77,204,33.3,14.21,61.08
2025-04-25 20:38:10,41,69,204,40.17,13.07,57.07
2025-04-25 20:38:10,391,307,264,325.3,258.29,68.59
2025-04-25 20:38:10,391,377,227,108.3,336.93,228.01
2025-04-25 20:38:10,446,377,399,313.86,159.64,320.28
2025-04-25 20:38:12,368,327,323,188.98,162.24,310.43
2025-04-25 20:38:12,368,327,157,188.98,348.99,29.91
2025-04-25 20:38:14,173,147,114,101.17,149.12,93.47
2025-04-25 20:38:15,106,136,166,22.25,78.13,109.08
2025-04-25 20:38:15,106,78,166,88.47,67.09,78.54
2025-04-25 20:38:15,333,298,205,160.77,256,200.96
2025-04-25 20:38:16,333,298,314,160.77,124.52,300.69
2025-04-25 20:38:16,376,375,392,63.38,85.17,391.87
2025-04-25 20:38:17,202,226,144,11.2,170.53,156.91
2025-04-25 20:38:17,202,226,133,11.2,178.25,148.08
2025-04-25 20:38:17,202,140,133,163.85,152.81,60.23
2025-04-25 20:38:18,284,261,266,117.98,126.55,262.04
2025-04-25 20:38:18,326,261,221,235.23,216.91,156.06
2025-04-25 20:38:18,99,74,201,84.27,32.79,92
2025-04-25 20:38:19,214,197,192,93.36,129.13,184.78
2025-04-25 20:38:19,123,50,192,130.87,47.62,63.36
2025-04-25 20:38:20,325,334,107,33.04,341.28,92
2025-04-25 20:38:21,221,121,245,227.5,59.12,88.03
2025-04-25 20:38:21,427,417,412,97.67,135.15,425.49
2025-04-25 20:38:22,427,417,220,97.67,411.95,172.07
2025-04-25 20:38:22,416,417,220,56.28,398.15,192.93
2025-04-25 20:38:23,70,106,136,24.6,82.66,50.62
2025-04-25 20:38:24,237,258,255,11.44,100.73,247.01
2025-04-25 20:38:24,237,258,281,11.44,68.44,257.82
2025-04-25 20:38:27,174,179,228,51.4,62.79,187.17
2025-04-25 20:38:27,255,179,228,216.43,117.8,143.19
2025-04-25 20:38:27,255,179,230,216.43,115.65,144.94
2025-04-25 20:38:28,186,208,160,18.38,142.26,161.49
2025-04-25 20:38:29,271,277,141,44.8,243.7,170.89
2025-04-25 20:38:29,271,277,63,44.8,286.6,80.34
2025-04-25 20:38:29,376,378,237,53.22,309.35,257.5
2025-04-25 20:38:29,317,289,237,137.7,202.72,245.67
2025-04-25 20:38:29,317,289,192,137.7,248.56,199.16
2025-04-25 20:38:30,137,142,192,52.94,69.94,142.11
2025-04-25 20:38:30,137,142,101,52.94,136.86,79.72
2025-04-25 20:38:30,100,100,121,60,101.04,55.6
2025-04-25 20:38:30,108,100,121,68.93,104.02,58.93
2025-04-25 20:38:30,108,76,121,92.53,100.08,21.56
2025-04-25 20:38:31,108,76,139,92.53,88.08,52.18
2025-04-25 20:38:31,251,201,139,166.67,200.56,104.69
2025-04-25 20:38:31,187,215,140,6.1,160.21,146.23
2025-04-25 20:38:31,128,146,140,34.95,109.31,108.6
2025-04-25 20:38:34,434,369,310,293.73,282.08,222.38
2025-04-25 20:38:34,148,162,116,38.42,138.53,104.96
2025-04-25 20:38:35,320,260,271,220,153.12,225.06
2025-04-25 20:38:35,138,126,156,76.2,97.36,113.75
2025-04-25 20:38:35,138,155,156,35,104.23,127.03
2025-04-25 20:38:36,66,106,136,21.33,81.57,45.91
2025-04-25 20:38:40,341,293,336,198.8,97.88,297.56
2025-04-25 20:38:40,341,293,336,198.8,97.88,297.56
2025-04-25 20:38:40,256,238,239,101.55,126.06,235.78
2025-04-25 20:38:41,256,238,77,101.55,252.96,86.56
2025-04-25 20:38:41,363,363,123,60,386.33,39.94
2025-04-25 20:38:42,156,98,135,135.88,116.04,51.63
2025-04-25 20:38:43,363,297,367,258,73.75,287.13
2025-04-25 20:38:45,370,323,267,207.46,238.32,245.28
2025-04-25 20:38:45,438,428,259,98.58,389.2,240.47
2025-04-25 20:38:45,205,100,259,219.69,27.77,78.68
2025-04-25 20:38:45,205,100,236,219.69,54.36,63.3
2025-04-25 20:38:46,320,236,236,275.6,185.2,110.66
2025-04-25 20:38:50,247,243,98,69.17,237.52,124.61
2025-04-25 20:38:51,445,409,339,197.1,276.87,331.85
2025-04-25 20:38:54,107,142,206,14.94,43.91,128.91
2025-04-25 20:38:54,243,261,206,17.7,159.62,220.77
2025-04-25 20:38:54,243,261,85,17.7,248.1,112.53
2025-04-25 20:38:55,177,92,232,176.52,40.17,100.38
2025-04-25 20:38:55,177,125,232,138.43,46.52,146.7
2025-04-25 20:38:55,77,125,232,7.6,2.91,106.69
2025-04-25 20:38:56,359,281,322,287.5,132.54,226.05
2025-04-25 20:38:58,270,261,139,82.16,237.64,163.64
2025-04-25 20:38:58,270,217,139,180.8,221.2,91.56
2025-04-25 20:38:58,398,348,381,227.92,115.06,343.51
2025-04-25 20:38:58,398,379,381,126.26,132,387.06
2025-04-25 20:38:58,398,379,262,126.26,306.29,270.98
2025-04-25 20:38:59,325,301,257,128.6,192.85,268.88
2025-04-25 20:39:01,260,208,158,174.4,195.84,123.82
2025-04-25 20:39:01,236,208,158,118.8,177.31,158.76
2025-04-25 20:39:01,236,208,168,118.8,169.27,167.31
2025-04-25 20:39:02,409,420,416,19.25,107.22,425.27
2025-04-25 20:39:02,179,95,241,176.9,31.85,106.64
2025-04-25 20:39:04,312,292,343,115.33,57.93,316.71
2025-04-25 20:39:04,312,292,333,115.33,73.27,313.52
2025-04-25 20:39:04,329,292,333,164.99,89.82,305.93
2025-04-25 20:39:04,329,219,333,338.67,60.87,102.37
2025-04-25 20:39:04,301,307,248,43.3,183.36,272.15
2025-04-25 20:39:05,301,307,370,43.3,11.04,327.97
2025-04-25 20:39:05,90,132,218,10.65,23.43,117.21
2025-04-25 20:39:05,234,132,218,241.05,100.22,39.32
2025-04-25 20:39:05,234,153,218,210.86,105.26,118.97
2025-04-25 20:39:06,182,153,120,107.73,152.14,100.96
2025-04-25 20:39:06,182,201,120,24.93,165.94,129.57
2025-04-25 20:39:06,182,201,67,24.93,193.21,83.62
2025-04-25 20:39:06,182,210,67,7.27,196.15,80.09
2025-04-25 20:39:07,345,305,176,178.33,298.17,141.12
2025-04-25 20:39:08,212,227,102,28.81,204.24,126.57
2025-04-25 20:39:08,282,233,122,177.4,248.43,64.46
2025-04-25 20:39:08,282,233,150,177.4,229.07,115.77
2025-04-25 20:39:09,267,233,150,139.33,216.38,148.24
2025-04-25 20:39:11,229,228,101,62.15,216.97,127.04
2025-04-25 20:39:12,450,379,390,323,182,304.88
2025-04-25 20:39:12,324,288,360,160.8,40.73,312.73
2025-04-25 20:39:14,423,395,385,162.43,164.98,389.37
2025-04-25 20:39:14,309,297,256,93.3,176.79,273.79
2025-04-25 20:39:15,231,204,303,115.69,14.95,233.48
2025-04-25 20:39:15,231,204,236,115.69,98.56,212.19
2025-04-25 20:39:18,387,281,415,381.53,9.46,168.02
2025-04-25 20:39:19,338,299,233,173.26,232.49,226.61
2025-04-25 20:39:19,277,269,305,80.2,72.52,287.33
2025-04-25 20:39:20,277,269,234,80.2,161.12,248.71
2025-04-25 20:39:21,298,309,273,29.43,151.29,289.53
2025-04-25 20:39:22,230,233,158,53.46,181.62,178.2
2025-04-25 20:39:22,234,233,158,62.2,184.53,178.26
2025-04-25 20:39:24,173,160,198,81.29,87.34,164.24
2025-04-25 20:39:24,173,70,198,190.04,69.21,17.45
2025-04-25 20:39:25,446,416,370,175.25,232.82,376.37
2025-04-25 20:39:26,351,329,372,127.83,67.77,352.46
2025-04-25 20:39:27,117,78,224,101.44,17.04,105.02
2025-04-25 20:39:28,374,364,222,93.25,315.52,234.44
2025-04-25 20:39:31,310,217,234,287.46,171.06,60.87
2025-04-25 20:39:31,321,217,298,319.13,102.68,103.98
2025-04-25 20:39:31,302,217,298,265.06,84.66,181.11
2025-04-25 20:39:32,269,274,167,47.44,220.83,195.92
2025-04-25 20:39:32,188,107,257,179.81,20.77,121.49
2025-04-25 20:39:33,432,415,292,124.25,331.29,297.07
2025-04-25 20:39:34,445,406,281,208.04,357.21,233.98
2025-04-25 20:39:34,134,79,181,122.56,66.19,86.57
2025-04-25 20:39:36,164,78,237,168.22,25.19,93.3
2025-04-25 20:39:36,140,146,82,51.35,148.85,64.08
2025-04-25 20:39:37,361,367,120,40.3,388.24,22.88
2025-04-25 20:39:37,368,324,163,197.87,342.76,42.04
2025-04-25 20:39:38,368,324,358,197.87,106.73,328.42
2025-04-25 20:39:38,92,59,173,89.01,53.65,63.89
2025-04-25 20:39:38,398,407,354,27.56,193.17,380.93
2025-04-25 20:39:39,398,407,274,27.56,307.84,296.07
2025-04-25 20:39:39,307,195,326,322.27,42.19,89.07
2025-04-25 20:39:41,197,169,68,109.7,192.39,49.8
2025-04-25 20:39:42,120,99,162,84.41,79.34,95.29
2025-04-25 20:39:43,295,303,275,38.07,143.24,289.24
2025-04-25 20:39:43,198,129,273,171.26,11.82,150.04
2025-04-25 20:39:43,383,376,273,83.89,273.44,297.93
2025-04-25 20:39:43,383,376,336,83.89,185.63,359.27
2025-04-25 20:39:45,192,150,208,130.35,86.28,157.64
2025-04-25 20:39:46,405,336,420,290.29,47.3,320.5
2025-04-25 20:39:46,405,375,420,165,68.18,396.68
2025-04-25 20:39:49,64,115,185,9.21,43.9,82.6
2025-04-25 20:39:51,160,176,262,33.6,15.31,186.38
2025-04-25 20:39:52,200,141,115,158.58,163.31,32.9
2025-04-25 20:39:52,200,141,261,158.58,30.69,163.74
2025-04-25 20:39:53,449,431,405,130.5,185.37,421.96
2025-04-25 20:39:53,310,248,262,219.65,149.93,211.84
2025-04-25 20:39:58,204,189,151,88.31,154.44,152.01
2025-04-25 20:39:58,204,230,151,6.48,168.08,162.68
2025-04-25 20:39:59,390,282,340,389.4,140.72,70.46
2025-04-25 20:40:00,362,322,273,184,221.53,265.95
2025-04-25 20:40:01,309,240,222,235.09,191.27,151.89
2025-04-25 20:40:02,405,336,399,290.29,85.75,312.42
2025-04-25 20:40:02,238,188,97,161.25,212.49,25.9
2025-04-25 20:40:03,182,182,206,60,90.93,181.87
2025-04-25 20:40:03,182,182,284,60,1.56,203.33
2025-04-25 20:40:04,107,45,194,114.77,38.77,63.99
2025-04-25 20:40:04,107,45,229,114.77,3.56,74.73
2025-04-25 20:40:06,152,156,115,53.87,139.56,103.66
2025-04-25 20:40:06,121,156,115,10.85,125.22,83.68
2025-04-25 20:40:06,329,316,333,98.19,100.95,330.23
2025-04-25 20:40:06,329,342,173,20.4,302.58,192.12
2025-04-25 20:40:08,384,287,300,355.45,194.29,85.47
2025-04-25 20:40:10,144,122,236,89.88,24.02,147.04
2025-04-25 20:40:11,183,98,237,180.77,39.2,105.61
2025-04-25 20:40:12,421,426,205,41.1,425.18,144.68
2025-04-25 20:40:13,318,333,126,15.56,322.34,130.23
2025-04-25 20:40:13,318,333,325,15.56,110.49,329.63
2025-04-25 20:40:13,209,145,176,170.4,125.53,111.03
2025-04-25 20:40:14,149,145,176,65.9,90.69,139.55
2025-04-25 20:40:14,149,128,176,89.49,86.76,128.47
2025-04-25 20:40:14,359,275,353,302.9,82.5,229.71
2025-04-25 20:40:15,183,127,272,146.33,3.45,154.74
2025-04-25 20:40:15,213,127,272,203.33,22.45,131.15
2025-04-25 20:40:17,242,159,199,219.43,131.64,92.22
2025-04-25 20:40:17,91,106,138,43.94,87.71,70.83
2025-04-25 20:40:18,430,343,428,361.96,66.83,275.89
2025-04-25 20:40:19,405,343,271,268.73,284.01,190.64
2025-04-25 20:40:19,367,343,271,137,240.1,284.94
2025-04-25 20:40:24,432,418,347,113.08,253.06,369.62
2025-04-25 20:40:25,432,418,237,113.08,400.64,200.35
2025-04-25 20:40:26,102,101,215,61.1,24.4,114.44
2025-04-25 20:40:28,139,123,87,81.47,140.74,46.01
2025-04-25 20:40:29,263,215,209,167.6,155.25,183.46
2025-04-25 20:40:29,263,210,209,177.7,153.57,175.18
2025-04-25 20:40:30,63,117,210,6,20.35,90.55
2025-04-25 20:40:32,253,241,289,87.7,63.57,261.45
2025-04-25 20:40:33,253,241,237,87.7,127.05,237.18
2025-04-25 20:40:33,273,215,186,192.43,185.33,142.94
2025-04-25 20:40:35,229,164,169,182.69,150.14,105.67
2025-04-25 20:40:36,352,304,305,203.2,159.67,281.32
2025-04-25 20:40:37,229,242,88,31.24,228.87,117.15
2025-04-25 20:40:38,279,165,293,299.4,55,53.06
2025-04-25 20:40:38,249,235,92,91.73,239.2,110.49
2025-04-25 20:40:38,249,235,240,91.73,118.34,235.42
2025-04-25 20:40:39,320,235,240,277.81,180.36,113.09
2025-04-25 20:40:39,425,335,410,367.5,90.05,252.7
2025-04-25 20:40:40,384,339,232,206.81,302.93,191.98
2025-04-25 20:40:40,384,348,232,178.8,307.6,211.68
2025-04-25 20:40:40,384,348,418,178.8,32.48,371.98
2025-04-25 20:40:41,367,373,382,40,91.39,384.26
2025-04-25 20:40:41,367,260,382,366.29,37,148.57
2025-04-25 20:40:42,437,423,235,113.67,412.44,187.25
2025-04-25 20:40:43,380,388,383,32.4,112.79,392.85
2025-04-25 20:40:43,353,264,247,311.05,217.24,52.35
2025-04-25 20:40:44,128,158,131,16.75,118.55,103.1
2025-04-25 20:40:47,180,105,210,167.81,67.24,106.85
2025-04-25 20:40:49,301,290,304,89.84,104.2,301.05
2025-04-25 20:40:50,305,313,276,37.4,155.83,294.18
2025-04-25 20:40:51,142,98,112,115,123.79,32.17
2025-04-25 20:40:52,283,258,107,122.6,267.9,105.67
2025-04-25 20:40:53,375,314,328,250.37,156.32,277.32
2025-04-25 20:40:54,390,289,387,371,66.73,185.23
2025-04-25 20:40:55,215,240,31,6.35,239.57,50.88
2025-04-25 20:40:55,215,240,162,6.35,170.53,175.8
2025-04-25 20:40:56,109,39,221,120.67,12.22,67.91
2025-04-25 20:40:57,344,273,351,260.28,68.94,259.57
2025-04-25 20:40:57,398,397,351,63.56,191.95,377.22
2025-04-25 20:40:57,398,397,292,63.56,278.36,318.84
2025-04-25 20:40:58,245,224,302,106.29,33.54,251.4
2025-04-25 20:40:58,229,157,192,193.8,128.11,114.5
2025-04-25 20:40:59,229,157,161,193.8,154.78,74.6
2025-04-25 20:40:59,258,276,209,15.45,174.56,228.55
2025-04-25 20:40:59,258,276,70,15.45,272.73,91.25
2025-04-25 20:41:00,428,395,215,181.41,405.05,113.07
2025-04-25 20:41:00,311,319,135,37,302.7,152.59
2025-04-25 20:41:06,244,267,51,5.28,265.19,68.71
2025-04-25 20:41:06,244,267,280,5.28,78.65,262.42
2025-04-25 20:41:07,197,159,98,125.87,175.57,69.72
2025-04-25 20:41:07,197,153,98,135.17,174.02,54.54
2025-04-25 20:41:07,197,153,230,135.17,67.32,169.49
2025-04-25 20:41:07,227,153,230,195.67,87.49,141.81
2025-04-25 20:41:08,210,227,301,24.8,10.95,238.46
2025-04-25 20:41:08,210,176,127,123.18,171.45,114.15
2025-04-25 20:41:09,227,225,59,64.27,233.72,85.4
2025-04-25 20:41:10,324,218,299,325.88,104.59,90.42
2025-04-25 20:41:11,150,168,102,31.65,149.26,95.5
2025-04-25 20:41:12,415,333,379,336.07,131.37,260.43
2025-04-25 20:41:12,415,333,282,336.07,277.07,91.18
2025-04-25 20:41:12,365,333,282,161.07,218.74,286.77
2025-04-25 20:41:12,365,276,282,319.95,192.26,129.19
2025-04-25 20:41:12,365,276,314,319.95,148.53,177.75
2025-04-25 20:41:14,71,71,205,60,19.53,78.86
2025-04-25 20:41:15,443,394,435,243.14,98.44,393.6
2025-04-25 20:41:15,432,394,435,200.28,84.16,407.74
2025-04-25 20:41:15,137,113,114,91,123.07,66.8
2025-04-25 20:41:15,253,204,188,165.55,163.58,161
2025-04-25 20:41:16,253,204,220,165.55,132.38,187.5
